product_id,order_id,transaction_id,customer_id,store_id,quantity,order_date,payment_method, title, url, brand, price, frame_size, frame_width, model_no, productKeys, warranty,cost_of_product
207689,O8305,TRANS8305,CUST2692,1886,18,2023-08-07,Cash,Black Transparent Full Rim Square,https://www.lenskart.com/lenskart-lk-e15511-c1-eyeglasses.html,Lenskart STUDIO,1700,Medium ?,136 mm,LK E15511,",Eyewear,Eyeglasses,Brands,Lenskart STUDIO",with 1 Year Warranty & 14 Day Return,1053
145531,O8308,TRANS8308,CUST15417,72,6,2023-10-11,Credit Card,Matte Black Full Rim Square,https://www.lenskart.com/vincent-chase-vc-e13628-full-rim-square-metal-steel-escobar-c1-eyeglasses.html,Vincent Chase,1700,Narrow ?,133 mm,VC E13628,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1083
218601,O8309,TRANS8309,CUST9237,1181,8,2024-01-03,Credit Card,Aquacolor Candypack Envy Green Zero Power Daily,https://www.lenskart.com/aquacolor-candypack-envy-green-zero-power-daily.html,null,169,null,null,Aquacolor Candypack Envy Green Zero Power Daily,null,null,117
149928,O8310,TRANS8310,CUST21009,68,4,2023-12-29,UPI,Aquacolor Candypack Spicy Gray Zero Power Daily,https://www.lenskart.com/aquacolor-spicy-grey-n-candy-pack-color-lenses-2-lens-box-plano.html,null,169,null,null,Aquacolor Candypack Spicy Gray Zero Power Daily,null,null,103
204184,O8311,TRANS8311,CUST29349,604,9,2022-08-07,UPI,Grey Transparent Full Rim Rectangle,https://www.lenskart.com/lenskart-air-la-e15019-c1-eyeglasses.html,Lenskart Air,1700,Medium ?,137 mm,LA E15019,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1069
212718,O8324,TRANS8324,CUST33160,1789,17,2022-07-25,Debit Card,Black Grey Full Rim Cat Eye,https://www.lenskart.com/lenskart-air-la-e16433-c2-eyeglasses.html,Lenskart Air,1700,Narrow ?,131 mm,LA E16433,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1090
137918,O8328,TRANS8328,CUST20635,947,9,2023-05-02,Debit Card,Transparent Full Rim Rectangle,https://www.lenskart.com/john-jacobs-jj-e13024-c2-eyeglasses.html,John Jacobs,3500,Narrow ?,130 mm,JJ E13024,",Eyewear,Eyeglasses,Brands,John Jacobs",with 1 Year Warranty & 14 Day Return,2164
135213,O8355,TRANS8355,CUST10733,2248,19,2023-01-08,Cash,Gunmetal Silver Full Rim Square,https://www.lenskart.com/john-jacobs-full-rim-aviator-jj-s12504-c1-sunglasses.html,John Jacobs,5000,Wide ?,138 mm,JJ S12504,",Eyewear,Sunglasses,Brands,John Jacobs",with 1 year warranty,3047
149930,O8356,TRANS8356,CUST16692,282,9,2023-01-29,Debit Card,Aquacolor Candypack Submarine Blue Zero Power Daily,https://www.lenskart.com/aquacolor-submarine-blue-candy-pack-color-lenses-2-lens-box-plano.html,null,169,null,null,Aquacolor Candypack Submarine Blue Zero Power Daily,null,null,111
210632,O8358,TRANS8358,CUST10892,586,15,2022-06-30,UPI,Silver Full Rim Aviator,https://www.lenskart.com/vincent-chase-vc-e16005-c1-eyeglasses.html,Vincent Chase,1700,Extra Wide ?,143 mm,VC E16037,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1040
212816,O8360,TRANS8360,CUST48503,1325,11,2022-09-04,UPI,Blue Sky Full Rim Wayfarer,https://www.lenskart.com/lenskart-hustlr-la-e15417-xw-c22-eyeglasses.html,Lenskart Hustlr,1700,Extra Wide ?,144 mm,LA E15417-XW,",Eyewear,Brands",with 1 Year Warranty & 14 Day Return,1134
138264,O8362,TRANS8362,CUST43065,1583,15,2022-05-26,Debit Card,Black Full Rim Clubmaster,https://www.lenskart.com/john-jacobs-jj-s13089-c1-sunglasses.html,John Jacobs,6000,Wide ?,139 mm,JJ S13089,",Eyewear,Sunglasses,Brands,John Jacobs",with 1 year warranty,3707
205981,O8370,TRANS8370,CUST30426,2220,4,2024-02-29,Credit Card,Black Transparent Full Rim Wayfarer,https://www.lenskart.com/john-jacobs-jj-e15293-c1-eyeglasses.html,John Jacobs,5000,Wide ?,141 mm,JJ E15293,",Eyewear,Eyeglasses,Brands,John Jacobs",with 1 Year Warranty & 14 Day Return,3342
215397,O8375,TRANS8375,CUST0114,1393,18,2023-02-20,Credit Card,Milky Green Full Rim Round,https://www.lenskart.com/vincent-chase-vc-e16670-c2-eyeglasses.html,Vincent Chase,1700,Narrow ?,132 mm,VC E16670,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1107
201318,O8376,TRANS8376,CUST23869,678,10,2022-04-19,Cash,Navy Blue Full Rim Round,https://www.lenskart.com/vincent-chase-vc-e14032-c5-eyeglasses.html,Vincent Chase,1700,Extra Narrow ?,129 mm,VC E14032,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1024
146991,O8392,TRANS8392,CUST9546,270,8,2022-10-30,Cash,Matte Blue Grey Full Rim Wayfarer,https://www.lenskart.com/vincent-chase-vc-s13820-c2-suglasses.html,Vincent Chase Polarized,2000,Wide ?,142 mm,VC S13820,",Eyewear,Sunglasses,Brands,Vincent Chase",with 1 year warranty,1267
200811,O8393,TRANS8393,CUST33938,896,9,2023-08-20,UPI,Green Rimless Rectangle,https://www.lenskart.com/vincent-chase-vc-e14886-c2-eyeglasses.html,Vincent Chase,1700,Narrow ?,136 mm,VC E14886,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1179
38755,O8396,TRANS8396,CUST38549,1010,1,2022-05-09,Cash,Alcon Air Optix Plus Toric Monthly Disposable 24Hrs,https://www.lenskart.com/air-optix-for-astigmatism-3-lensbox.html,null,1149,null,null,Alcon Air Optix Plus Toric Monthly Disposable 24Hrs,",Eyewear,Contact Lenses,Top Lens Brands",null,700
139109,O8398,TRANS8398,CUST48034,956,14,2024-02-29,Cash,Blue Black Full Rim Square,https://www.lenskart.com/blue-black-full-rim-square-medium-size-53-vincent-chase-hd-acetate-vc-e11797-c3-colored-lens-tinted-eyeglasses.html,Vincent Chase Online,1700,Medium ?,134 mm,VC E11797,",Eyewear,Eyeglasses,Brands,Vincent Chase",null,1112
149200,O8401,TRANS8401,CUST24655,345,6,2022-09-22,Cash,Gunmetal Green Full Rim Hexagonal,https://www.lenskart.com/john-jacobs-jj-e14143-c3-c3-eyeglasses.html,John Jacobs,5000,Extra Narrow ?,128 mm,JJ E14143,",Eyewear,Eyeglasses,Brands,John Jacobs",with 1 Year Warranty & 14 Day Return,3120
215397,O8408,TRANS8408,CUST27077,2311,1,2023-05-21,UPI,Milky Green Full Rim Round,https://www.lenskart.com/vincent-chase-vc-e16670-c2-eyeglasses.html,Vincent Chase,1700,Narrow ?,132 mm,VC E16670,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1107
112983,O8431,TRANS8431,CUST45508,732,18,2023-07-30,Cash,Alcon Freshlook Brown Powered Bi-Weekly,https://www.lenskart.com/freshlook-colorblends-brown-color-lenses-2-lens-per-box-alcon.html,null,699,null,null,Alcon Freshlook Brown Powered Bi-Weekly,",Eyewear,Contact Lenses,Top Lens Brands,Alcon Contact Lenses",null,422
149021,O8439,TRANS8439,CUST45161,190,19,2022-12-02,Cash,Black Transparent Full Rim Cat Eye,https://www.lenskart.com/lenskart-air-la-e14101-c1-c1-eyeglasses.html,Lenskart Air,1700,Wide ?,138 mm,LA E14101,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1151
145512,O8441,TRANS8441,CUST38052,122,4,2024-03-14,Credit Card,Black Full Rim Rectangle,https://www.lenskart.com/vincent-chase-vc-e13624-full-rim-square-metal-steel-escobar-c3-eyeglasses.html,Vincent Chase,1700,Wide ?,140 mm,VC E13624,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1172
134224,O8445,TRANS8445,CUST3823,2122,19,2024-01-15,Credit Card,Black Blue Full Rim Rectangle,https://www.lenskart.com/john-jacobs-jj-e10232-c4-full-rim-rectangle-eyeglasses.html,John Jacobs,3500,Wide ?,141 mm,JJ E10232,",Eyewear,Eyeglasses,Brands,John Jacobs",with 1 Year Warranty & 14 Day Return,2327
149408,O8449,TRANS8449,CUST14205,614,13,2024-01-11,Cash,Gold Rimless Rectangle,https://www.lenskart.com/john-jacobs-jj-e10399-c4-eyeglasses.html,John Jacobs,5000,Wide ?,138 mm,JJ E10399,",Eyewear,Eyeglasses,Brands,John Jacobs",with 1 Year Warranty & 14 Day Return,3368
201373,O8477,TRANS8477,CUST33918,1018,3,2023-09-03,Cash,Black Gold Full Rim Rectangle,https://www.lenskart.com/john-jacobs-jj-e11292-c5-h-eyeglasses.html,John Jacobs,5000,Wide ?,140 mm,JJ E11292,",Eyewear,Eyeglasses,Brands,John Jacobs",with 1 Year Warranty & 14 Day Return,3008
135439,O8482,TRANS8482,CUST5518,907,7,2022-05-04,Credit Card,Silver Rimless Rectangle,https://www.lenskart.com/john-jacobs-rimless-jj-e12610-c2-eyeglasses.html,John Jacobs,3500,Medium ?,134 mm,JJ E12610,",Eyewear,Eyeglasses,Brands,John Jacobs",with 1 Year Warranty & 14 Day Return,2237
213250,O8487,TRANS8487,CUST47393,448,9,2023-04-07,UPI,Gold Rimless Round,https://www.lenskart.com/vincent-chase-vc-s16544-c2-sunglasses.html,Vincent Chase,1500,Wide ?,141 mm,VC S16544,",Eyewear,Sunglasses,Brands,Vincent Chase",with 1 year warranty,914
143890,O8494,TRANS8494,CUST22110,1011,7,2022-06-20,Debit Card,Blue Block Screen Glasses: Gunmetal Grey Transparent Full Rim Square Lenskart BLU LB E13529-C5,https://www.lenskart.com/vincent-chase-vc-e13529-c5-eyeglasses.html,Lenskart Blu,2000,Medium ?,136 mm,LB E13529,",Eyewear,Eyeglasses,Brands,Lenskart Blu",null,1251
151324,O8498,TRANS8498,CUST15102,1154,11,2022-05-20,Credit Card,Aquacolor Premium Silver Gray Zero Power Monthly,https://www.lenskart.com/aquacolor-premium-silver-gray-contact-lenses-2-lens-box.html,null,299,null,null,Aquacolor Premium Silver Gray Zero Power Monthly,null,null,199
134947,O8507,TRANS8507,CUST7881,2313,11,2024-02-20,Cash,Gunmetal Full Rim Hexagonal,https://www.lenskart.com/john-jacobs-jj-s12472-c2-sunglasses.html,John Jacobs,5000,Medium ?,137 mm,JJ S12472,",Eyewear,Sunglasses,Brands,John Jacobs",with 1 year warranty,3314
206047,O8528,TRANS8528,CUST8158,2146,8,2023-03-30,Credit Card,Blue Transparent Full Rim Square,https://www.lenskart.com/lenskart-air-la-e15308-c1-eyeglasses.html,Lenskart Air,1700,Wide ?,139 mm,LA E15308,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1086
134940,O8531,TRANS8531,CUST17730,2158,15,2022-10-17,UPI,Black Full Rim Hexagonal,https://www.lenskart.com/john-jacobs-jj-s12470-c2-sunglasses.html,John Jacobs,5000,Wide ?,139 mm,JJ S12470,",Eyewear,Sunglasses,Brands,John Jacobs",with 1 year warranty,3100
146623,O8559,TRANS8559,CUST23670,1508,3,2023-01-19,Credit Card,Gold Full Rim Geometric,https://www.lenskart.com/vincent-chase-vc-e13788-c1-eyeglasses.html,Vincent Chase,1700,Narrow ?,132 mm,VC E13788,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1167
150510,O8561,TRANS8561,CUST22670,1290,10,2022-12-06,Cash,Black Full Rim Square,https://www.lenskart.com/vincent-chase-vc-e14353-c2-eyeglasses.html,Vincent Chase,1700,Medium ?,137 mm,VC E14353,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1085
200553,O8565,TRANS8565,CUST11239,1584,9,2022-05-29,UPI,Blue Transparent Full Rim Square,https://www.lenskart.com/lenskart-air-la-e14832-c3-eyeglasses.html,Lenskart Air,1700,Extra Wide ?,142 mm,LA E14832,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1156
133686,O8568,TRANS8568,CUST4794,841,10,2023-01-01,Credit Card,Black Rimless Rectangle,https://www.lenskart.com/john-jacobs-jj-e11318-rectangle-c4-eyeglasses.html,John Jacobs,5000,Narrow ?,132 mm,JJ E11318,",Eyewear,Eyeglasses,Brands,John Jacobs",with 1 Year Warranty & 14 Day Return,3358
134722,O8573,TRANS8573,CUST25682,898,14,2022-09-25,Credit Card,Aqualens Daily Disposable 10Hrs,https://www.lenskart.com/aqualens-daily-disposable-contact-lenses-10-lenses-box.html,null,319,null,null,Aqualens Daily Disposable 10Hrs,null,null,204
150866,O8574,TRANS8574,CUST48243,243,15,2022-04-05,UPI,Blue Transparent Full Rim Square,https://www.lenskart.com/john-jacobs-jj-e14412-c1-eyeglasses.html,John Jacobs,3500,Medium ?,134 mm,JJ E14412,",Eyewear,Eyeglasses,Brands,John Jacobs",with 1 Year Warranty & 14 Day Return,2214
146814,O8577,TRANS8577,CUST49392,2190,13,2022-08-22,UPI,Brown Tortoise Full Rim Round,https://www.lenskart.com/lenskar-air-la-e11482-c2-eyeglasses.html,Lenskart Air,1700,Narrow ?,131 mm,LA E11482,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1069
148700,O8579,TRANS8579,CUST25714,727,11,2023-02-02,Credit Card,Aqualens 24Hrs NXT Monthly Disposable,https://www.lenskart.com/aqualens-nxt-one-lens-trial-pack.html,null,299,null,null,Aqualens 24Hrs NXT Monthly Disposable,null,null,199
148331,O8580,TRANS8580,CUST19160,2301,12,2024-01-29,UPI,Grey Transparent Full Rim Square,https://www.lenskart.com/lenskart-air-la-e14017-c2-eyeglasses.html,Lenskart Air,1700,Wide ?,139 mm,LA E14017,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1163
149041,O8588,TRANS8588,CUST20407,413,9,2022-06-12,Cash,Black Full Rim Round,https://www.lenskart.com/vincent-chase-vc-s13137-c1-c1-sunglasses.html,Vincent Chase Polarized,2000,Narrow ?,135 mm,VC S13137,",Eyewear,Sunglasses,Brands,Vincent Chase",with 1 year warranty,1206
212735,O8590,TRANS8590,CUST35374,2020,3,2024-01-29,UPI,Blue Full Rim Rectangle,https://www.lenskart.com/john-jacobs-jj-e16436-c1-eyeglasses.html,John Jacobs,5000,Medium ?,137 mm,JJ E16436,",Eyewear,Eyeglasses,Brands,John Jacobs",with 1 Year Warranty & 14 Day Return,3208
210614,O8595,TRANS8595,CUST41447,1062,18,2024-02-28,Debit Card,Mocha Full Rim Wayfarer,https://www.lenskart.com/vincent-chase-vc-s15999-c4-sunglasses.html,Lenskart Hustlr,2000,Medium ?,141 mm,VC S15999,",Eyewear,Sunglasses,Brands,Lenskart STUDIO",with 1 year warranty,1357
201315,O8607,TRANS8607,CUST26977,1063,16,2023-05-03,Credit Card,Black Silver Full Rim Geometric,https://www.lenskart.com/vincent-chase-vc-e13634-c7-eyeglasses.html,Vincent Chase,1700,Medium ?,134 mm,VC E13634,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1120
38720,O8609,TRANS8609,CUST21717,1216,14,2023-01-26,Cash,Bausch & Lomb Soflens Daily Disposable,https://www.lenskart.com/soflens-daily-disposable-30-lens-per-box-bausch-lomb.html,null,1499,null,null,Bausch & Lomb Soflens Daily Disposable,",Eyewear,Contact Lenses,Top Lens Brands,Bausch &amp; Lomb Contact Lenses",null,933
208804,O8633,TRANS8633,CUST3430,180,20,2024-01-31,Credit Card,Aquacolor Premium Dusky Brown Powered Monthly,https://www.lenskart.com/aquacolor-aquacolor-premium-dusky-brown-color-cl-1lens-box-plano.html,null,299,null,null,Aquacolor Premium Dusky Brown Powered Monthly,",Eyewear,Contact Lenses,Top Lens Brands,Aqualens Contact Lens,Aqualens color contact lenses",null,204
151324,O8641,TRANS8641,CUST43820,1360,8,2022-04-02,Credit Card,Aquacolor Premium Silver Gray Zero Power Monthly,https://www.lenskart.com/aquacolor-premium-silver-gray-contact-lenses-2-lens-box.html,null,299,null,null,Aquacolor Premium Silver Gray Zero Power Monthly,null,null,199
215926,O8642,TRANS8642,CUST6604,526,9,2024-02-13,Debit Card,Navy Full Rim Wayfarer,https://www.lenskart.com/lenskart-la-e15417-n-c28-eyeglasses.html,Lenskart Hustlr,1700,Narrow ?,134 mm,LA E15417-N,",Eyewear,Eyeglasses,Brands,Lenskart HUSTLR",with 1 Year Warranty & 14 Day Return,1069
149044,O8653,TRANS8653,CUST17357,1637,5,2024-01-21,Debit Card,Gold Full Rim Round,https://www.lenskart.com/vincent-chase-vc-s13137-c4-c4-sunglasses.html,Vincent Chase Polarized,2000,Narrow ?,135 mm,VC S13137,",Eyewear,Sunglasses,Brands,Vincent Chase",with 1 year warranty,1325
150854,O8656,TRANS8656,CUST39061,2258,16,2022-10-04,UPI,Black Full Rim Rectangle,https://www.lenskart.com/john-jacobs-jj-e14409-c2-eyeglasses.html,John Jacobs,3500,Medium ?,134 mm,JJ E14409,",Eyewear,Eyeglasses,Brands,John Jacobs",with 1 Year Warranty & 14 Day Return,2398
200379,O8672,TRANS8672,CUST14696,1505,19,2023-05-18,Cash,Gold Full Rim Aviator,https://www.lenskart.com/vincent-chase-vc-s11075-c11-sunglasses.html,Vincent Chase Polarized,1500,Medium ?,138 mm,VC S11075,",Eyewear,Sunglasses,Brands,Vincent Chase",with 1 year warranty,1018
210155,O8681,TRANS8681,CUST31682,1155,12,2024-01-26,Credit Card,Gunmetal Full Rim Round,https://www.lenskart.com/lenskart-air-la-e14398-c4-eyeglasses.html,Lenskart Air,3000,Narrow ?,132 mm,LA E14398,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1846
151701,O8688,TRANS8688,CUST11671,1515,14,2024-02-10,Credit Card,Black Sky Blue Full Rim Rectangle,https://www.lenskart.com/lenskart-air-la-e14572-c2-eyeglasses.html,Lenskart Air,1700,Medium ?,137 mm,LA E14572,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1040
148200,O8693,TRANS8693,CUST40834,453,12,2023-12-23,Debit Card,Acuvue Vita Toric Monthly Disposable 10Hrs,https://www.lenskart.com/johnson-johnson-acuvue-vita-for-astigmatism-6-lens-box.html,null,2049,null,null,Acuvue Vita Toric Monthly Disposable 10Hrs,null,null,1375
131013,O8701,TRANS8701,CUST28653,1378,5,2023-04-13,UPI,Black Full Rim Aviator,https://www.lenskart.com/vincent-chase-polarized-vc-s11075-c5-sunglasses.html,Vincent Chase Polarized,1500,Medium ?,138 mm,VC S11075,",Eyewear,Sunglasses,Brands,Vincent Chase",with 1 year warranty,909
146021,O8711,TRANS8711,CUST28304,1413,5,2023-08-27,Credit Card,Grey Transparent Full Rim Square,https://www.lenskart.com/lenskart-air-la-e13519-c4-eyeglasses.html,Lenskart Air,1700,Extra Wide ?,144 mm,LA E13519,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1098
149930,O8716,TRANS8716,CUST21145,156,15,2023-01-12,Debit Card,Aquacolor Candypack Submarine Blue Zero Power Daily,https://www.lenskart.com/aquacolor-submarine-blue-candy-pack-color-lenses-2-lens-box-plano.html,null,169,null,null,Aquacolor Candypack Submarine Blue Zero Power Daily,null,null,111
140628,O8720,TRANS8720,CUST35632,299,17,2023-06-16,Debit Card,Black Full Rim Wayfarer,https://www.lenskart.com/john-jacobs-jj-s13311-c3-sunglasses.html,John Jacobs,5000,Extra Wide ?,142 mm,JJ S13311,",Eyewear,Sunglasses,Brands,John Jacobs",with 1 year warranty,3480
215972,O8729,TRANS8729,CUST3741,1323,16,2023-05-11,Cash,Black Tortoise Full Rim Round,https://www.lenskart.com/vincent-chase-vc-s16750-c2-sunglasses.html,Vincent Chase Polarized,2000,Wide ?,143 mm,VC S16750,",Eyewear,Sunglasses,Brands,Vincent Chase",with 1 year warranty,1353
153144,O8746,TRANS8746,CUST39352,1022,19,2022-11-06,Credit Card,Aquacolor Premium Brown Powered Monthly,https://www.lenskart.com/aquacolor-premium-brown-color-contact-lenses-1-lens-box.html,null,299,null,null,Aquacolor Premium Brown Powered Monthly,",Eyewear,Contact Lenses,Top Lens Brands,Aqualens Contact Lens,Aqualens color contact lenses",null,191
204186,O8755,TRANS8755,CUST28179,1450,9,2023-12-24,UPI,Transparent Full Rim Rectangle,https://www.lenskart.com/lenskart-air-la-e15019-c3-eyeglasses.html,Lenskart Air,1700,Medium ?,137 mm,LA E15019,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1132
210611,O8764,TRANS8764,CUST2821,1017,15,2022-07-17,Debit Card,Black Full Rim Wayfarer,https://www.lenskart.com/vincent-chase-vc-s15999-c1-sunglasses.html,Lenskart Hustlr,2000,Medium ?,141 mm,VC S15999,",Eyewear,Sunglasses,Brands,Lenskart STUDIO",with 1 year warranty,1247
208805,O8768,TRANS8768,CUST23380,678,2,2023-05-09,Debit Card,Aquacolor Spicy Gray Premium Powered Monthly,https://www.lenskart.com/aquacolor-aquacolor-premium-spicy-gray-color-cl-1lens-box-plano.html,null,299,null,null,Aquacolor Spicy Gray Premium Powered Monthly,",Eyewear,Contact Lenses,Top Lens Brands,Aqualens Contact Lens,Aqualens color contact lenses",null,190
146616,O8772,TRANS8772,CUST19643,67,16,2023-09-27,Cash,Matte Black Gunmetal Full Rim Round,https://www.lenskart.com/vincent-chase-vc-e13784-c2-eyeglasses.html,Vincent Chase,1700,Medium ?,135 mm,VC E13784,",Eyewear",with 1 Year Warranty & 14 Day Return,1189
217431,O8775,TRANS8775,CUST0501,2182,4,2023-11-19,Credit Card,Electric Green Full Rim Wayfarer,https://www.lenskart.com/lenskart-air-la-e15417-wc4-eyeglasses.html,Lenskart Hustlr,1700,Medium ?,139 mm,LA E15417-W,",Eyewear,Eyeglasses,Brands,Lenskart HUSTLR",with 1 Year Warranty & 14 Day Return,1066
215311,O8779,TRANS8779,CUST7328,1793,1,2022-11-09,Credit Card,Blue Transparent Full Rim Square,https://www.lenskart.com/vincent-chase-vc-e16606-c1-eyeglasses.html,Vincent Chase,1700,Wide ?,139 mm,VC E16606,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1080
201083,O8794,TRANS8794,CUST42835,1543,11,2023-11-03,Debit Card,Gold Grey Full Rim Cat Eye,https://www.lenskart.com/vincent-chase-vc-e14931-c2-eyeglasses.html,Vincent Chase,1700,Medium ?,136 mm,VC E14931,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1151
145702,O8818,TRANS8818,CUST23172,976,6,2022-05-14,Cash,Matte Blue Full Rim Aviator,https://www.lenskart.com/vincent-chase-vincent-chase-vc-e13047-full-rim-aviator-stainless-steel-c4-eyeglasses.html,Vincent Chase,1700,Narrow ?,130 mm,VC E13047,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1171
213364,O8819,TRANS8819,CUST32071,859,4,2023-09-24,UPI,Gunmetal Transparent Full Rim Square,https://www.lenskart.com/lenskart-air-la-e16569-c1-eyeglasses.html,Lenskart Air,1700,Narrow ?,133 mm,LA E16569,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1171
